ticker,revised_ticker,first_qualifying_date,last_qualifying_date,mktcap_bucket,bucket_population,rank_on_first_qualifying_date,best_rank_in_bucket,worst_rank_in_bucket,num_hh_flagpoles,hh_dates,hh_confirmed_dates,suggested_resistances,latest_suggested_resistance,is_valid_flag,resistance_override,status,streak_still_active
VMC,VMC,2008-08-13,2008-09-29,mid,56.0,13.0,7.0,16.0,4.0,2008-08-15; 2008-09-03; 2008-09-19; 2008-11-05,2008-08-19; 2008-09-05; 2008-09-23; 2008-11-07,80.27; 81.35; 100.25; 60.0,60.0,,,OK,
VMC,VMC,2008-12-08,2008-12-30,mid,91.0,13.0,5.0,16.0,1.0,2008-12-09,2008-12-11,77.95,77.95,,,OK,
VMC,VMC,2010-05-10,2010-05-12,mid,20.0,16.0,16.0,16.0,1.0,2010-06-21,2010-06-23,49.71,49.71,,,OK,
VMC,VMC,2011-09-15,2011-09-16,mid,7.0,6.0,5.0,6.0,2.0,2011-10-14; 2011-10-27,2011-10-18; 2011-10-31,32.24; 34.91,34.91,,,OK,
VMC,VMC,2011-12-12,2011-12-30,mid,6.0,2.0,2.0,4.0,2.0,2011-12-12; 2012-01-03,2011-12-14; 2012-01-05,45.0; 40.53,40.53,,,OK,
VMED^13,VMED,2009-04-13,2009-06-04,mid,136.0,14.0,7.0,15.0,3.0,2009-04-17; 2009-05-04; 2009-06-01,2009-04-21; 2009-05-06; 2009-06-03,7.48; 8.6902; 9.44,9.44,,,OK,
VMI,VMI,2007-07-27,2007-08-30,mid,11.0,6.0,3.0,15.0,3.0,2007-08-08; 2007-09-04; 2007-09-19,2007-08-10; 2007-09-06; 2007-09-21,86.2; 90.48; 95.04,95.04,,,OK,
VMW^23,VMW,2008-04-23,2008-05-12,large_plus,4.0,4.0,2.0,11.0,3.0,2008-04-28; 2008-05-15; 2008-06-05,2008-04-30; 2008-05-19; 2008-06-09,69.47; 72.08; 70.0,70.0,,,OK,
VMW^23,VMW,2008-09-02,2008-09-05,,,,,,0.0,,,,,,,no_pivot_yet,False
VMW^23,VMW,2008-11-13,2008-11-14,large_plus,9.0,9.0,9.0,13.0,1.0,2008-12-17,2008-12-19,25.47,25.47,,,OK,
VMW^23,VMW,2009-04-03,2009-04-28,mid,159.0,15.0,1.0,15.0,5.0,2009-04-13; 2009-04-22; 2009-05-07; 2009-05-20; 2009-06-05,2009-04-15; 2009-04-24; 2009-05-11; 2009-05-22; 2009-06-09,31.72; 33.4; 29.0; 29.49; 33.0,33.0,,,OK,
VNDA,VNDA,2006-12-15,2006-12-29,small,18.0,6.0,3.0,8.0,2.0,2006-12-21; 2007-01-25,2006-12-26; 2007-01-29,26.32; 32.0,32.0,,,OK,
VNDA,VNDA,2009-05-13,2009-06-12,small,296.0,1.0,1.0,1.0,3.0,2009-05-13; 2009-05-28; 2009-06-26,2009-05-15; 2009-06-01; 2009-06-30,12.96; 14.79; 12.7,12.7,,,OK,
VNDA,VNDA,2009-07-24,2009-08-07,small,43.0,1.0,1.0,1.0,2.0,2009-07-27; 2009-08-05,2009-07-29; 2009-08-07,15.93; 16.65,16.65,,,OK,
VNDA,VNDA,2013-06-12,2013-06-25,small,18.0,2.0,2.0,8.0,2.0,2013-06-12; 2013-07-31,2013-06-14; 2013-08-02,13.3; 12.12,12.12,,,OK,
VNDA,VNDA,2013-11-29,2014-01-07,small,17.0,12.0,10.0,15.0,2.0,2013-12-30; 2014-01-31,2014-01-02; 2014-02-04,12.78; 15.59,15.59,,,OK,
VNDA,VNDA,2014-06-18,2014-07-11,small,18.0,11.0,10.0,14.0,2.0,2014-06-30; 2014-08-07,2014-07-02; 2014-08-11,16.5; 15.33,15.33,,,OK,
VNDA,VNDA,2015-09-23,2015-09-29,,,,,,0.0,,,,,,,no_pivot_yet,False
VNDA,VNDA,2016-08-30,2016-10-07,small,15.0,7.0,5.0,9.0,4.0,2016-08-30; 2016-09-07; 2016-09-22; 2016-10-10,2016-09-01; 2016-09-09; 2016-09-26; 2016-10-12,16.03; 16.5; 18.0; 17.65,17.65,,,OK,
VNDA,VNDA,2018-11-26,2019-01-09,small,16.0,4.0,3.0,7.0,2.0,2018-12-03; 2019-01-18,2018-12-06; 2019-01-23,33.44; 31.3,31.3,,,OK,
VNDA,VNDA,2024-04-24,2024-05-01,small,18.0,15.0,11.0,15.0,2.0,2024-05-07; 2024-06-06,2024-05-09; 2024-06-10,5.95; 6.5587,6.5587,,,OK,
VNET,VNET,2013-10-30,2013-11-26,small,34.0,14.0,14.0,16.0,3.0,2013-11-06; 2013-11-15; 2013-12-31,2013-11-08; 2013-11-19; 2014-01-03,20.53; 21.09; 23.64,23.64,,,OK,
VNET,VNET,2014-03-31,2014-04-02,small,23.0,11.0,9.0,11.0,1.0,2014-05-14,2014-05-16,27.37,27.37,,,OK,
VNET,VNET,2014-05-30,2014-06-12,small,6.0,1.0,1.0,7.0,3.0,2014-06-09; 2014-06-26; 2014-07-02,2014-06-11; 2014-06-30; 2014-07-07,28.39; 30.41; 32.3404,32.3404,,,OK,
VNET,VNET,2014-08-28,2014-09-03,small,17.0,5.0,5.0,7.0,1.0,2014-08-26,2014-08-28,31.6525,31.6525,,,OK,
VNET,VNET,2020-03-05,2020-03-13,small,39.0,16.0,10.0,16.0,2.0,2020-03-04; 2020-04-07,2020-03-06; 2020-04-09,16.81; 15.8,15.8,,,OK,
VNET,VNET,2020-06-24,2020-07-21,mid,109.0,5.0,4.0,13.0,3.0,2020-07-09; 2020-08-05; 2020-09-02,2020-07-13; 2020-08-07; 2020-09-04,30.44; 27.87; 24.99,24.99,,,OK,
VNET,VNET,2025-01-17,2025-03-07,small,60.0,14.0,1.0,14.0,2.0,2025-01-29; 2025-02-20,2025-01-31; 2025-02-24,8.14; 16.13,16.13,,,OK,
VNET,VNET,2025-07-07,2025-07-24,mid,42.0,14.0,10.0,16.0,4.0,2025-07-03; 2025-07-17; 2025-08-22; 2025-08-29,2025-07-08; 2025-07-21; 2025-08-26; 2025-09-03,7.78; 9.42; 8.725; 9.14,9.14,,,OK,
VNO,VNO,2008-02-06,2008-02-11,large_plus,21.0,14.0,13.0,14.0,3.0,2008-02-04; 2008-02-26; 2008-03-25,2008-02-06; 2008-02-28; 2008-03-27,94.54; 90.5; 89.25,89.25,,,OK,
VNO,VNO,2023-12-13,2024-01-03,mid,42.0,7.0,5.0,12.0,2.0,2023-12-14; 2024-01-29,2023-12-18; 2024-01-31,32.21; 29.455,29.455,,,OK,
VNRSQ^17,VNRSQ,2015-02-17,2015-02-25,,,,,,0.0,,,,,,,no_daily_bars,False
VOLT.3^22,VOLT,2006-06-26,2006-07-10,,,,,,0.0,,,,,,,no_pivot_yet,False
VOLT.3^22,VOLT,2007-01-12,2007-01-25,,,,,,0.0,,,,,,,no_pivot_yet,False
VOR,VOR,2025-07-07,2025-07-09,small,86.0,15.0,15.0,16.0,2.0,2025-07-08; 2025-08-13,2025-07-10; 2025-08-15,65.8; 46.0,46.0,,,OK,
VOR,VOR,2026-08-04,2026-09-16,small,57.0,15.0,11.0,16.0,3.0,2026-08-07; 2026-08-19; 2026-09-08,2026-08-11; 2026-08-21; 2026-09-10,24.34; 24.54; 26.0,26.0,,,OK,
VPG,VPG,2026-05-14,2026-07-06,small,179.0,15.0,6.0,15.0,4.0,2026-05-18; 2026-05-27; 2026-06-15; 2026-06-30,2026-05-20; 2026-05-29; 2026-06-17; 2026-07-02,108.0; 131.68; 148.39; 151.78,151.78,,,OK,
VPHM^14,VPHM,2005-06-20,2005-11-17,,,,,,0.0,,,,,,,no_pivot_yet,False
VPHM^14,VPHM,2006-01-20,2006-02-14,,,,,,0.0,,,,,,,no_pivot_yet,False
VPHM^14,VPHM,2008-07-15,2008-07-16,small,17.0,13.0,13.0,15.0,2.0,2008-08-06; 2008-08-15,2008-08-08; 2008-08-19,13.14; 13.99,13.99,,,OK,
VPHM^14,VPHM,2008-11-17,2008-11-18,,,,,,0.0,,,,,,,no_pivot_yet,False
VQ^12,VQ,2010-06-22,2010-08-02,small,11.0,8.0,6.0,14.0,4.0,2010-06-21; 2010-07-07; 2010-07-27; 2010-09-03,2010-06-23; 2010-07-09; 2010-07-29; 2010-09-08,19.2; 18.92; 21.7; 19.1134,19.1134,,,OK,
VR.3^18,VR,2008-11-28,2008-12-31,small,31.0,14.0,13.0,16.0,4.0,2008-11-28; 2008-12-08; 2008-12-16; 2009-01-06,2008-12-02; 2008-12-10; 2008-12-18; 2009-01-08,23.25; 24.34; 25.88; 26.71,26.71,,,OK,
VR.3^18,VR,2009-03-24,2009-04-01,small,61.0,7.0,4.0,11.0,3.0,2009-03-25; 2009-04-17; 2009-05-05,2009-03-27; 2009-04-21; 2009-05-07,26.48; 24.0675; 24.27,24.27,,,OK,
VRA,VRA,2011-10-03,2011-10-26,small,28.0,16.0,6.0,16.0,1.0,2011-10-24,2011-10-26,45.91,45.91,,,OK,
VRA,VRA,2012-08-27,2012-08-30,,,,,,0.0,,,,,,,no_pivot_yet,False
VRA,VRA,2015-12-14,2015-12-29,small,20.0,5.0,1.0,5.0,1.0,2016-02-02,2016-02-04,16.23,16.23,,,OK,
VRAYQ,VRAYQ,2017-04-06,2017-04-07,,,,,,0.0,,,,,,,no_pivot_yet,False
VRAYQ,VRAYQ,2018-07-25,2018-08-13,small,21.0,15.0,12.0,16.0,2.0,2018-07-25; 2018-08-28,2018-07-27; 2018-08-30,13.21; 10.73,10.73,,,OK,
VRDN,VRDN,2022-11-30,2023-02-07,small,59.0,14.0,2.0,14.0,6.0,2022-12-02; 2022-12-16; 2022-12-23; 2023-01-18; 2023-01-25; 2023-02-24,2022-12-06; 2022-12-20; 2022-12-28; 2023-01-20; 2023-01-27; 2023-02-28,27.9492; 28.855; 29.99; 38.03; 39.0; 34.7,34.7,,,OK,
VRDN,VRDN,2023-05-05,2023-05-08,small,35.0,13.0,13.0,14.0,1.0,2023-06-16,2023-06-21,28.35,28.35,,,OK,
VRE^26,VRE,2008-07-30,2008-08-01,,,,,,0.0,,,,,,,no_pivot_yet,False
VRM,VRM,2021-05-07,2021-05-10,large_plus,12.0,11.0,10.0,11.0,1.0,2021-06-14,2021-06-16,3670.4,3670.4,,,OK,
VRM,VRM,2023-07-18,2023-08-03,small,52.0,13.0,5.0,13.0,1.0,2023-07-19,2023-07-21,225.6,225.6,,,OK,
VRNA^25,VRNA,2022-08-09,2022-09-20,small,109.0,11.0,6.0,15.0,3.0,2022-08-09; 2022-09-09; 2022-11-02,2022-08-11; 2022-09-13; 2022-11-04,14.69; 11.5; 13.6,13.6,,,OK,
VRNA^25,VRNA,2022-12-20,2023-01-19,small,44.0,2.0,2.0,6.0,2.0,2022-12-27; 2023-01-03,2022-12-29; 2023-01-05,25.49; 26.44,26.44,,,OK,
VRNA^25,VRNA,2023-04-28,2023-05-04,small,34.0,8.0,5.0,9.0,2.0,2023-05-10; 2023-06-13,2023-05-12; 2023-06-15,23.81; 22.565,22.565,,,OK,
VRNA^25,VRNA,2024-08-14,2024-09-26,small,25.0,5.0,2.0,16.0,5.0,2024-08-15; 2024-09-12; 2024-10-04; 2024-10-22; 2024-11-05,2024-08-19; 2024-09-16; 2024-10-08; 2024-10-24; 2024-11-07,28.83; 30.73; 32.88; 35.62; 39.3983,39.3983,,,OK,
VRNA^25,VRNA,2024-11-13,2024-11-21,mid,67.0,9.0,8.0,11.0,3.0,2024-11-29; 2024-12-09; 2024-12-16,2024-12-03; 2024-12-11; 2024-12-18,40.755; 40.97; 43.73,43.73,,,OK,
VRNA^25,VRNA,2025-01-03,2025-03-31,mid,26.0,10.0,3.0,14.0,6.0,2025-01-07; 2025-01-22; 2025-02-05; 2025-02-14; 2025-03-03; 2025-04-29,2025-01-10; 2025-01-24; 2025-02-07; 2025-02-19; 2025-03-05; 2025-05-01,51.8; 55.91; 62.0; 65.5; 70.4; 74.18,74.18,,,OK,
VRNA^25,VRNA,2025-05-09,2025-05-16,mid,26.0,9.0,6.0,9.0,3.0,2025-05-21; 2025-06-04; 2025-06-16,2025-05-23; 2025-06-06; 2025-06-18,75.6; 86.59; 94.45,94.45,,,OK,
VRN^25,VRN,2016-02-19,2016-02-25,,,,,,0.0,,,,,,,no_pivot_yet,False
VRN^25,VRN,2016-05-04,2016-05-05,,,,,,0.0,,,,,,,no_pivot_yet,False
VRN^25,VRN,2019-04-24,2019-05-23,,,,,,0.0,,,,,,,no_pivot_yet,False
VRN^25,VRN,2021-03-08,2021-03-26,,,,,,0.0,,,,,,,no_pivot_yet,False
VRN^25,VRN,2022-01-27,2022-03-14,,,,,,0.0,,,,,,,no_pivot_yet,False
VRN^25,VRN,2022-04-25,2022-04-26,,,,,,0.0,,,,,,,no_pivot_yet,False
VRN^25,VRN,2022-06-15,2022-06-22,,,,,,0.0,,,,,,,no_pivot_yet,False
VRPX,VRPX,2021-08-23,2021-09-13,,,,,,0.0,,,,,,,no_pivot_yet,False
VRSN,VRSN,2009-03-09,2009-03-19,mid,12.0,4.0,4.0,16.0,1.0,2009-03-11,2009-03-13,21.65,21.65,,,OK,
VRS^22,VRS,2018-01-03,2018-01-23,small,28.0,8.0,5.0,8.0,3.0,2018-01-02; 2018-01-17; 2018-02-21,2018-01-04; 2018-01-19; 2018-02-23,17.8; 18.12; 18.0,18.0,,,OK,
VRT,VRT,2022-10-28,2022-11-01,mid,40.0,14.0,14.0,16.0,2.0,2022-10-27; 2022-11-10,2022-10-31; 2022-11-14,15.74; 16.065,16.065,,,OK,
VRT,VRT,2023-02-23,2023-03-02,mid,31.0,12.0,9.0,14.0,2.0,2023-02-22; 2023-04-03,2023-02-24; 2023-04-05,17.88; 14.4499,14.4499,,,OK,
VRT,VRT,2023-10-17,2023-11-13,large_plus,4.0,1.0,1.0,1.0,2.0,2023-11-15; 2023-12-13,2023-11-17; 2023-12-15,44.96; 50.23,50.23,,,OK,
VRT,VRT,2024-02-21,2024-02-26,large_plus,8.0,3.0,3.0,4.0,3.0,2024-03-08; 2024-03-26; 2024-04-04,2024-03-12; 2024-03-28; 2024-04-08,74.41; 86.6252; 88.695,88.695,,,OK,
VRT,VRT,2024-04-09,2024-06-06,large_plus,5.0,5.0,1.0,6.0,6.0,2024-04-30; 2024-05-10; 2024-05-15; 2024-05-24; 2024-06-20; 2024-07-09,2024-05-02; 2024-05-14; 2024-05-17; 2024-05-29; 2024-06-24; 2024-07-11,95.7008; 100.298; 104.76; 109.2708; 97.5037; 95.48,95.48,,,OK,
VRT,VRT,2024-11-29,2024-12-06,large_plus,19.0,15.0,12.0,15.0,1.0,2025-01-07,2025-01-10,135.33,135.33,,,OK,
VRT,VRT,2025-01-27,2025-01-30,large_plus,17.0,14.0,10.0,14.0,2.0,2025-01-24; 2025-02-10,2025-01-28; 2025-02-12,155.84; 126.525,126.525,,,OK,
VRT,VRT,2026-03-06,2026-03-30,large_plus,41.0,13.0,5.0,13.0,4.0,2026-03-11; 2026-03-25; 2026-04-14; 2026-04-24,2026-03-13; 2026-03-27; 2026-04-16; 2026-04-28,276.78; 282.05; 312.46; 330.295,330.295,,,OK,
VRTU^21,VRTU,2017-03-16,2017-03-22,small,28.0,16.0,13.0,16.0,2.0,2017-03-14; 2017-04-26,2017-03-16; 2017-04-28,34.92; 31.49,31.49,,,OK,
VRTV^23,VRTV,2021-09-16,2021-09-20,small,70.0,11.0,9.0,11.0,3.0,2021-10-05; 2021-10-11; 2021-10-26,2021-10-07; 2021-10-13; 2021-10-28,98.15; 99.94; 107.17,107.17,,,OK,
VRTV^23,VRTV,2021-11-10,2021-11-26,mid,100.0,3.0,3.0,8.0,1.0,2021-11-08,2021-11-10,158.9879,158.9879,,,OK,
VRTV^23,VRTV,2023-03-06,2023-03-08,small,27.0,11.0,11.0,12.0,1.0,2023-04-03,2023-04-05,135.845,135.845,,,OK,
VRTX,VRTX,2005-05-13,2005-05-27,small,11.0,6.0,4.0,6.0,3.0,2005-05-12; 2005-05-20; 2005-06-30,2005-05-16; 2005-05-24; 2005-07-05,13.93; 14.61; 17.06,17.06,,,OK,
VRTX,VRTX,2005-10-06,2005-10-31,mid,10.0,2.0,1.0,3.0,3.0,2005-10-04; 2005-11-14; 2005-11-18,2005-10-06; 2005-11-16; 2005-11-22,25.67; 27.0; 27.17,27.17,,,OK,
VRTX,VRTX,2006-03-09,2006-03-14,mid,7.0,4.0,4.0,5.0,1.0,2006-04-20,2006-04-24,40.0,40.0,,,OK,
VRTX,VRTX,2008-04-28,2008-05-02,mid,17.0,13.0,13.0,16.0,2.0,2008-05-12; 2008-06-09,2008-05-14; 2008-06-11,27.8; 34.97,34.97,,,OK,
VRTX,VRTX,2008-09-30,2008-10-09,mid,83.0,4.0,3.0,9.0,1.0,2008-09-26,2008-09-30,34.71,34.71,,,OK,
VRTX,VRTX,2009-01-14,2009-01-28,mid,171.0,10.0,4.0,10.0,3.0,2009-01-29; 2009-02-06; 2009-02-19,2009-02-02; 2009-02-10; 2009-02-23,33.98; 35.97; 34.34,34.34,,,OK,
VRTX,VRTX,2011-09-27,2011-09-30,large_plus,2.0,2.0,1.0,3.0,1.0,2011-10-27,2011-10-31,44.25,44.25,,,OK,
VRTX,VRTX,2020-04-14,2020-04-15,large_plus,12.0,6.0,6.0,8.0,2.0,2020-04-23; 2020-05-18,2020-04-27; 2020-05-20,277.7999; 295.5525,295.5525,,,OK,
VRUS.1^12,VRUS,2011-03-16,2011-03-24,mid,12.0,2.0,1.0,2.0,2.0,2011-04-07; 2011-04-21,2011-04-11; 2011-04-26,24705.0; 27027.5,27027.5,,,OK,
VRUS.1^12,VRUS,2011-06-08,2011-08-02,mid,7.0,2.0,1.0,2.0,5.0,2011-06-08; 2011-07-22; 2011-08-16; 2011-08-31; 2011-09-14,2011-06-10; 2011-07-26; 2011-08-18; 2011-09-02; 2011-09-16,33980.0; 34452.5; 32860.0; 34214.75; 39720.0,39720.0,,,OK,
VRUS.1^12,VRUS,2011-09-12,2011-10-21,mid,7.0,1.0,1.0,2.0,3.0,2011-09-20; 2011-10-11; 2011-11-21,2011-09-22; 2011-10-13; 2011-11-23,40395.0; 44260.0; 67500.0,67500.0,,,OK,
VRX.1^10,VRX,2008-09-22,2008-10-07,small,148.0,12.0,3.0,12.0,1.0,2008-10-21,2008-10-23,19.45,19.45,,,OK,
VRX.1^10,VRX,2008-11-25,2009-01-07,small,24.0,9.0,6.0,16.0,4.0,2008-12-08; 2009-01-02; 2009-01-29; 2009-02-06,2008-12-10; 2009-01-06; 2009-02-02; 2009-02-10,21.36; 24.65; 22.64; 23.6,23.6,,,OK,
VRX.1^10,VRX,2010-05-20,2010-05-21,mid,18.0,8.0,8.0,12.0,2.0,2010-06-15; 2010-06-28,2010-06-17; 2010-06-30,47.84; 53.5,53.5,,,OK,
VSAT,VSAT,2023-03-21,2023-03-24,mid,14.0,12.0,10.0,12.0,1.0,2023-04-24,2023-04-26,36.25,36.25,,,OK,
VSAT,VSAT,2025-07-07,2025-11-12,mid,42.0,8.0,2.0,16.0,7.0,2025-07-03; 2025-08-06; 2025-08-28; 2025-10-15; 2025-10-31; 2025-11-10; 2025-12-11,2025-07-08; 2025-08-08; 2025-09-02; 2025-10-17; 2025-11-04; 2025-11-12; 2025-12-15,16.53; 28.59; 33.85; 38.67; 40.47; 43.59; 38.66,38.66,,,OK,
VSAT,VSAT,2026-01-07,2026-02-02,mid,29.0,10.0,9.0,16.0,2.0,2026-01-16; 2026-01-29,2026-01-21; 2026-02-02,46.43; 49.68,49.68,,,OK,
VSAT,VSAT,2026-07-17,2026-08-21,large_plus,24.0,6.0,2.0,8.0,1.0,2026-08-06,2026-08-10,88.4,88.4,,,OK,
VSCN^08,VSCN,2007-10-26,2007-11-06,small,40.0,16.0,14.0,16.0,3.0,2007-10-29; 2007-11-30; 2007-12-13,2007-10-31; 2007-12-04; 2007-12-17,19.47; 16.67; 18.12,18.12,,,OK,
VSEA^11,VSEA,2007-08-03,2007-09-13,mid,5.0,1.0,1.0,7.0,3.0,2007-08-08; 2007-08-27; 2007-09-04,2007-08-10; 2007-08-29; 2007-09-06,54.774; 57.41; 58.17,58.17,,,OK,
VSEC,VSEC,2025-03-12,2025-04-07,mid,21.0,15.0,7.0,15.0,3.0,2025-03-25; 2025-05-02; 2025-05-15,2025-03-27; 2025-05-06; 2025-05-19,128.72; 127.0; 139.505,139.505,,,OK,
VSH,VSH,2009-06-26,2009-07-01,small,29.0,11.0,9.0,11.0,2.0,2009-07-27; 2009-08-07,2009-07-29; 2009-08-11,7.49; 7.62,7.62,,,OK,
VSH,VSH,2026-05-18,2026-06-29,mid,160.0,15.0,3.0,15.0,2.0,2026-06-09; 2026-06-18,2026-06-11; 2026-06-23,66.65; 69.47,69.47,,,OK,
VSI^19,VSI,2012-05-17,2012-05-22,small,16.0,7.0,6.0,9.0,2.0,2012-06-06; 2012-06-22,2012-06-08; 2012-06-26,51.92; 55.03,55.03,,,OK,
VSLR^20,VSLR,2015-04-06,2015-04-07,small,20.0,16.0,12.0,16.0,2.0,2015-04-24; 2015-05-11,2015-04-28; 2015-05-13,14.89; 15.2792,15.2792,,,OK,
VSLR^20,VSLR,2019-08-09,2019-08-30,small,30.0,8.0,6.0,8.0,1.0,2019-08-08,2019-08-12,9.82,9.82,,,OK,
VSLR^20,VSLR,2020-07-20,2020-10-09,mid,53.0,9.0,1.0,16.0,4.0,2020-07-27; 2020-08-06; 2020-08-17; 2020-09-16,2020-07-29; 2020-08-10; 2020-08-19; 2020-09-18,23.7457; 26.78; 27.0; 35.06,35.06,,,OK,
VST,VST,2023-03-22,2023-03-23,,,,,,0.0,,,,,,,no_pivot_yet,False
VST,VST,2024-04-09,2024-06-10,large_plus,5.0,4.0,1.0,4.0,4.0,2024-05-10; 2024-05-16; 2024-05-28; 2024-07-09,2024-05-14; 2024-05-20; 2024-05-30; 2024-07-11,96.07; 97.9; 107.24; 96.0,96.0,,,OK,
VST,VST,2024-10-07,2025-02-04,large_plus,12.0,5.0,1.0,14.0,5.0,2024-10-07; 2024-11-11; 2024-11-22; 2025-01-06; 2025-01-23,2024-10-09; 2024-11-13; 2024-11-26; 2025-01-08; 2025-01-27,143.865; 149.8; 168.67; 166.0; 199.84,199.84,,,OK,
VSTM,VSTM,2018-06-15,2018-09-14,small,38.0,14.0,4.0,14.0,5.0,2018-06-20; 2018-08-09; 2018-08-27; 2018-09-04; 2018-09-24,2018-06-22; 2018-08-13; 2018-08-29; 2018-09-06; 2018-09-26,108.84; 109.68; 118.362; 124.2; 111.84,111.84,,,OK,
VSTM,VSTM,2026-09-17,2026-09-21,,,,,,0.0,,,,,,,no_pivot_yet,True
VSTNQ^10,VSTNQ,2005-05-31,2005-06-15,,,,,,0.0,,,,,,,no_daily_bars,False
VSTNQ^10,VSTNQ,2006-05-24,2006-06-07,,,,,,0.0,,,,,,,no_daily_bars,False
VSTNQ^10,VSTNQ,2006-08-07,2006-09-26,,,,,,0.0,,,,,,,no_daily_bars,False
VSTO^24,VSTO,2020-11-05,2020-11-12,,,,,,0.0,,,,,,,no_pivot_yet,False
VSTO^24,VSTO,2022-01-18,2022-01-19,mid,20.0,10.0,10.0,15.0,1.0,2022-02-03,2022-02-07,41.638,41.638,,,OK,
VSUNQ^10,VSUNQ,2007-12-18,2007-12-28,,,,,,0.0,,,,,,,no_daily_bars,False
VSXY,VSXY,2022-01-19,2022-01-20,mid,23.0,16.0,13.0,16.0,3.0,2022-01-14; 2022-02-01; 2022-02-10,2022-01-19; 2022-02-03; 2022-02-14,59.32; 57.67; 65.2,65.2,,,OK,
VSXY,VSXY,2023-11-01,2024-01-05,small,13.0,11.0,9.0,15.0,8.0,2023-11-06; 2023-11-17; 2023-12-04; 2023-12-14; 2023-12-26; 2024-01-23; 2024-02-01; 2024-02-12,2023-11-08; 2023-11-21; 2023-12-06; 2023-12-18; 2023-12-28; 2024-01-25; 2024-02-05; 2024-02-14,19.93; 21.59; 28.91; 27.89; 28.96; 25.2; 27.504; 30.8,30.8,,,OK,
VSXY,VSXY,2024-09-06,2024-09-09,small,31.0,16.0,16.0,16.0,2.0,2024-09-24; 2024-10-22,2024-09-26; 2024-10-24,27.07; 29.94,29.94,,,OK,
VSXY,VSXY,2024-12-12,2024-12-26,mid,53.0,6.0,6.0,14.0,1.0,2024-12-13,2024-12-17,48.73,48.73,,,OK,
VSXY,VSXY,2025-12-11,2026-02-27,mid,46.0,16.0,6.0,16.0,5.0,2025-12-15; 2025-12-19; 2026-01-09; 2026-02-26; 2026-04-09,2025-12-17; 2025-12-23; 2026-01-13; 2026-03-02; 2026-04-13,56.33; 56.95; 66.889; 65.8; 53.142,53.142,,,OK,
VTGN,VTGN,2023-08-14,2023-09-20,small,35.0,11.0,11.0,16.0,1.0,2023-09-06,2023-09-08,7.35,7.35,,,OK,
VTLE^25,VTLE,2015-02-24,2015-02-25,,,,,,0.0,,,,,,,no_pivot_yet,False
VTLE^25,VTLE,2015-04-08,2015-05-08,,,,,,0.0,,,,,,,no_pivot_yet,False
VTLE^25,VTLE,2015-09-04,2015-11-19,,,,,,0.0,,,,,,,no_pivot_yet,False
VTLE^25,VTLE,2016-04-19,2016-06-16,,,,,,0.0,,,,,,,no_pivot_yet,False
VTLE^25,VTLE,2016-08-18,2016-08-25,,,,,,0.0,,,,,,,no_pivot_yet,False
VTLE^25,VTLE,2016-12-05,2016-12-13,,,,,,0.0,,,,,,,no_pivot_yet,False
VTLE^25,VTLE,2017-08-03,2017-08-07,,,,,,0.0,,,,,,,no_pivot_yet,False
VTLE^25,VTLE,2019-05-07,2019-05-16,,,,,,0.0,,,,,,,no_pivot_yet,False
VTLE^25,VTLE,2019-07-22,2019-07-25,,,,,,0.0,,,,,,,no_pivot_yet,False
VTLE^25,VTLE,2021-04-28,2021-07-14,,,,,,0.0,,,,,,,no_pivot_yet,False
VTLE^25,VTLE,2021-09-15,2021-10-15,,,,,,0.0,,,,,,,no_pivot_yet,False
VTLE^25,VTLE,2022-01-13,2022-02-28,,,,,,0.0,,,,,,,no_pivot_yet,False
VTLE^25,VTLE,2022-06-07,2022-06-22,,,,,,0.0,,,,,,,no_pivot_yet,False
VTNRQ^25,VTNRQ,2021-05-27,2021-07-16,small,65.0,5.0,1.0,6.0,2.0,2021-06-30; 2021-08-09,2021-07-02; 2021-08-11,14.32; 9.23,9.23,,,OK,
VTNRQ^25,VTNRQ,2022-03-24,2022-06-17,small,82.0,16.0,1.0,16.0,7.0,2022-03-28; 2022-04-01; 2022-04-21; 2022-05-05; 2022-05-18; 2022-06-07; 2022-07-20,2022-03-30; 2022-04-05; 2022-04-25; 2022-05-09; 2022-05-20; 2022-06-09; 2022-07-22,9.89; 11.3; 9.45; 11.265; 16.2; 18.1; 11.92,11.92,,,OK,
VTNRQ^25,VTNRQ,2023-02-28,2023-04-05,small,29.0,13.0,9.0,16.0,1.0,2023-03-06,2023-03-08,11.2,11.2,,,OK,
VTNRQ^25,VTNRQ,2023-09-22,2023-09-25,small,17.0,16.0,14.0,16.0,1.0,2023-10-17,2023-10-19,5.035,5.035,,,OK,
VTR,VTR,2020-11-18,2020-11-20,large_plus,32.0,12.0,12.0,16.0,2.0,2020-11-16; 2020-12-18,2020-11-18; 2020-12-22,52.7; 51.92,51.92,,,OK,
VTRS,VTRS,2009-01-20,2009-03-16,mid,144.0,12.0,2.0,12.0,5.0,2009-01-28; 2009-02-13; 2009-02-26; 2009-03-18; 2009-04-09,2009-01-30; 2009-02-18; 2009-03-02; 2009-03-20; 2009-04-14,11.79; 11.98; 13.42; 13.85; 14.94,14.94,,,OK,
VTRS,VTRS,2019-08-12,2019-08-14,,,,,,0.0,,,,,,,no_pivot_yet,False
