ticker,revised_ticker,first_qualifying_date,rank_that_day,population_that_day,hh_date,hh_price,pivot_kind,pullback_date,resistance_confirmed_date,suggested_resistance,is_valid_flag,resistance_override,status,streak_still_active
ROLR,ROLR,1/20/2026,1,503,1/14/2026,33.68,HL,1/27/2026,1/29/2026,33.68,,,OK,
ROLR,ROLR,1/20/2026,1,503,1/14/2026,33.68,LH,1/29/2026,2/2/2026,9.48,,,OK,
ROLR,ROLR,1/20/2026,1,503,1/14/2026,33.68,LH,2/9/2026,2/11/2026,5.77,,,OK,
ROLR,ROLR,1/20/2026,1,503,1/14/2026,33.68,LH,2/19/2026,2/23/2026,4.98,,,OK,
ROLR,ROLR,1/20/2026,1,503,1/14/2026,33.68,HL,2/24/2026,2/26/2026,4.98,,,OK,
ROLR,ROLR,1/20/2026,1,503,1/14/2026,33.68,LH,2/26/2026,3/2/2026,4.6,,,OK,
ROLR,ROLR,4/27/2026,1,521,4/27/2026,12.8499,HL,5/6/2026,5/8/2026,12.8499,,,OK,
ROLR,ROLR,4/27/2026,1,521,4/27/2026,12.8499,LH,5/7/2026,5/11/2026,8.17,,,OK,
ROLR,ROLR,4/27/2026,1,521,4/27/2026,12.8499,LH,5/26/2026,5/28/2026,5.96,,,OK,
ROLR,ROLR,4/27/2026,1,521,6/4/2026,7.69,HL,6/8/2026,6/10/2026,7.69,,,OK,
ROLR,ROLR,4/27/2026,1,521,6/4/2026,7.69,LH,6/9/2026,6/11/2026,7.6499,,,OK,
ROOT,ROOT,2/29/2024,4,257,3/11/2024,48.38,HL,3/12/2024,3/14/2024,48.38,,,OK,
ROOT,ROOT,2/29/2024,4,257,3/18/2024,60.58,HL,3/20/2024,3/22/2024,60.58,,,OK,
ROOT,ROOT,3/11/2024,2,293,4/9/2024,85.99,HL,4/19/2024,4/23/2024,85.99,,,OK,
ROOT,ROOT,3/25/2024,4,284,5/1/2024,86.57,HL,5/3/2024,5/7/2024,86.57,,,OK,
ROOT,ROOT,11/15/2024,6,407,10/31/2024,118.15,LH,11/25/2024,11/27/2024,113.22,,,OK,
ROOT,ROOT,11/15/2024,6,407,10/31/2024,118.15,HL,11/27/2024,12/2/2024,113.22,,,OK,
ROOT,ROOT,11/15/2024,6,407,10/31/2024,118.15,LH,12/3/2024,12/5/2024,103.9083,,,OK,
ROOT,ROOT,11/15/2024,6,407,10/31/2024,118.15,HL,12/4/2024,12/6/2024,103.9083,,,OK,
ROOT,ROOT,11/18/2024,4,412,12/9/2024,104.99,LH,12/27/2024,12/31/2024,76.35,,,OK,
ROOT,ROOT,11/22/2024,5,388,12/9/2024,104.99,HL,1/2/2025,1/6/2025,76.35,,,OK,
ROOT,ROOT,2/28/2025,9,530,3/5/2025,145.34,HL,3/7/2025,3/11/2025,145.34,,,OK,
ROOT,ROOT,2/28/2025,9,530,3/24/2025,181.14,LH,4/9/2025,4/11/2025,129.85,,,OK,
ROOT,ROOT,3/21/2025,9,499,3/24/2025,181.14,LH,4/16/2025,4/21/2025,134.529,,,OK,
ROOT,ROOT,3/21/2025,9,499,3/24/2025,181.14,HL,4/21/2025,4/23/2025,134.529,,,OK,
ROOT,ROOT,3/21/2025,9,499,4/29/2025,154.82,HL,5/1/2025,5/5/2025,154.82,,,OK,
ROSYY,ROSYY,,,,,,,,,,,,no_pivot_yet,FALSE
RPD,RPD,7/13/2026,13,752,7/15/2026,13.75,HL,7/24/2026,7/28/2026,13.75,,,OK,
RPD,RPD,7/13/2026,13,752,7/15/2026,13.75,LH,7/28/2026,7/30/2026,10.155,,,OK,
RPD,RPD,7/13/2026,13,752,8/11/2026,14.795,HL,8/21/2026,8/25/2026,14.795,,,OK,
RPD,RPD,7/14/2026,10,742,8/11/2026,14.795,HL,8/26/2026,8/28/2026,14.795,,,OK,
RPD,RPD,7/17/2026,8,723,8/11/2026,14.795,LH,8/27/2026,8/31/2026,13.82,,,OK,
RPRX.1^18,RPRX,4/8/2013,1,42,4/1/2013,16.48,HL,4/5/2013,4/9/2013,16.48,,,OK,
RPRX.1^18,RPRX,4/8/2013,1,42,4/11/2013,17.66,HL,4/16/2013,4/18/2013,17.66,,,OK,
RPRX.1^18,RPRX,4/8/2013,1,42,4/24/2013,20.78,HL,5/3/2013,5/7/2013,20.78,,,OK,
RPRX.1^18,RPRX,4/8/2013,1,42,4/24/2013,20.78,HL,5/9/2013,5/13/2013,20.78,,,OK,
RPRX.1^18,RPRX,4/19/2013,1,91,4/24/2013,20.78,LH,5/30/2013,6/3/2013,17.796,,,OK,
RPRX.1^18,RPRX,4/22/2013,1,86,4/24/2013,20.78,HL,6/3/2013,6/5/2013,17.796,,,OK,
RPRX.1^18,RPRX,11/17/2014,5,203,11/13/2014,10.72,HL,11/20/2014,11/24/2014,10.72,,,OK,
RPRX.1^18,RPRX,11/17/2014,5,203,11/13/2014,10.72,HL,11/25/2014,11/28/2014,10.72,,,OK,
RPRX.1^18,RPRX,11/17/2014,5,203,11/13/2014,10.72,LH,11/26/2014,12/1/2014,9.17,,,OK,
RPRX.1^18,RPRX,11/17/2014,5,203,12/9/2014,9.25,HL,12/15/2014,12/17/2014,9.17,,,OK,
RPRX.1^18,RPRX,11/17/2014,5,203,12/19/2014,9.5,HL,12/23/2014,12/26/2014,9.17,,,OK,
RPTX^26,RPTX,6/15/2022,13,676,6/8/2022,15.11,HL,6/13/2022,6/15/2022,15.11,,,OK,
RPTX^26,RPTX,6/15/2022,13,676,6/8/2022,15.11,HL,6/16/2022,6/21/2022,15.11,,,OK,
RPTX^26,RPTX,6/15/2022,13,676,6/8/2022,15.11,LH,6/27/2022,6/29/2022,15.1,,,OK,
RPTX^26,RPTX,6/15/2022,13,676,6/8/2022,15.11,HL,7/5/2022,7/7/2022,15.1,,,OK,
RPTX^26,RPTX,6/15/2022,13,676,7/7/2022,16.24,HL,7/12/2022,7/14/2022,16.24,,,OK,
RPTX^26,RPTX,6/15/2022,13,676,7/7/2022,16.24,LH,7/13/2022,7/15/2022,16.12,,,OK,
RPTX^26,RPTX,6/15/2022,13,676,7/7/2022,16.24,LH,7/20/2022,7/22/2022,15.395,,,OK,
RPTX^26,RPTX,6/29/2022,16,768,7/7/2022,16.24,LH,8/8/2022,8/10/2022,14.145,,,OK,
RR,RR,12/26/2024,7,368,12/30/2024,3.77,HL,1/2/2025,1/6/2025,3.77,,,OK,
RR,RR,12/26/2024,7,368,1/6/2025,5.2,LH,1/16/2025,1/21/2025,3.48,,,OK,
RR,RR,12/26/2024,7,368,1/6/2025,5.2,LH,1/22/2025,1/24/2025,3.9,,,OK,
RR,RR,12/26/2024,7,368,1/6/2025,5.2,HL,2/3/2025,2/5/2025,3.9,,,OK,
RR,RR,12/30/2024,5,359,1/6/2025,5.2,LH,2/10/2025,2/12/2025,3.41,,,OK,
RR,RR,12/31/2024,7,337,1/6/2025,5.2,HL,2/12/2025,2/14/2025,3.41,,,OK,
RR,RR,1/6/2025,5,319,1/6/2025,5.2,LH,2/13/2025,2/18/2025,3.12,,,OK,
RR,RR,1/17/2025,2,340,1/6/2025,5.2,LH,2/27/2025,3/3/2025,2.14,,,OK,
RR,RR,4/7/2025,14,825,3/24/2025,2.65,LH,4/8/2025,4/10/2025,2.09,,,OK,
RR,RR,4/7/2025,14,825,4/14/2025,2.17,HL,4/21/2025,4/23/2025,2.09,,,OK,
RR,RR,4/7/2025,14,825,4/28/2025,2.34,HL,4/30/2025,5/2/2025,2.34,,,OK,
RR,RR,4/7/2025,14,825,5/5/2025,2.4,HL,5/6/2025,5/8/2025,2.4,,,OK,
RR,RR,4/7/2025,14,825,5/5/2025,2.4,HL,5/9/2025,5/13/2025,2.4,,,OK,
RR,RR,4/9/2025,12,1169,5/16/2025,2.6,HL,5/21/2025,5/23/2025,2.6,,,OK,
RR,RR,9/22/2025,7,335,9/23/2025,5.71,HL,9/30/2025,10/2/2025,5.71,,,OK,
RR,RR,9/22/2025,7,335,10/7/2025,7.43,HL,10/10/2025,10/14/2025,7.43,,,OK,
RR,RR,9/22/2025,7,335,10/7/2025,7.43,LH,10/14/2025,10/16/2025,7.05,,,OK,
RR,RR,9/22/2025,7,335,10/7/2025,7.43,LH,10/21/2025,10/23/2025,5.97,,,OK,
RRC,RRC,11/3/2008,28,1526,9/19/2008,54.45,LH,10/31/2008,11/4/2008,44.15,,,OK,
RRC,RRC,11/3/2008,28,1526,9/19/2008,54.45,HL,11/6/2008,11/10/2008,44.15,,,OK,
RRC,RRC,11/3/2008,28,1526,9/19/2008,54.45,LH,11/10/2008,11/12/2008,42.47,,,OK,
RRC,RRC,11/3/2008,28,1526,11/17/2008,42.93,LH,11/26/2008,12/1/2008,42.67,,,OK,
RRC,RRC,11/3/2008,28,1526,11/17/2008,42.93,LH,12/11/2008,12/15/2008,40.8,,,OK,
RRC,RRC,11/3/2008,28,1526,11/17/2008,42.93,HL,12/15/2008,12/17/2008,40.8,,,OK,
RRC,RRC,11/11/2008,14,1434,11/17/2008,42.93,HL,12/23/2008,12/26/2008,40.8,,,OK,
RRC,RRC,8/11/2011,16,842,8/2/2011,67.33,LH,8/16/2011,8/18/2011,64.815,,,OK,
RRC,RRC,8/11/2011,16,842,8/2/2011,67.33,HL,8/22/2011,8/24/2011,64.815,,,OK,
RRC,RRC,8/11/2011,16,842,8/31/2011,66.71,HL,9/6/2011,9/8/2011,64.815,,,OK,
RRC,RRC,8/11/2011,16,842,9/8/2011,66.92,HL,9/12/2011,9/14/2011,66.92,,,OK,
RRC,RRC,1/21/2016,5,504,1/29/2016,30.14,HL,2/3/2016,2/5/2016,30.14,,,OK,
RRC,RRC,1/21/2016,5,504,2/8/2016,31.9399,LH,2/17/2016,2/19/2016,28.1,,,OK,
RRC,RRC,1/29/2016,10,512,3/7/2016,36.86,HL,3/10/2016,3/14/2016,36.86,,,OK,
RRC,RRC,2/8/2016,8,562,3/7/2016,36.86,LH,3/18/2016,3/22/2016,34.49,,,OK,
RRC,RRC,4/6/2020,25,1986,5/12/2020,6.75,HL,5/15/2020,5/19/2020,6.75,,,OK,
RRC,RRC,4/6/2020,25,1986,5/12/2020,6.75,LH,5/19/2020,5/21/2020,6.22,,,OK,
RRC,RRC,4/13/2020,6,1778,5/12/2020,6.75,HL,5/22/2020,5/27/2020,6.22,,,OK,
RRC,RRC,4/27/2020,17,950,5/27/2020,6.57,HL,6/1/2020,6/3/2020,6.57,,,OK,
RRC,RRC,4/27/2020,17,950,5/27/2020,6.57,LH,6/2/2020,6/4/2020,6.53,,,OK,
RRC,RRC,5/4/2020,12,851,6/8/2020,8.2495,HL,6/15/2020,6/17/2020,8.2495,,,OK,
RRC,RRC,5/14/2021,13,659,5/21/2021,14.4863,HL,5/28/2021,6/2/2021,14.4863,,,OK,
RRC,RRC,5/14/2021,13,659,6/1/2021,15.245,HL,6/4/2021,6/8/2021,15.245,,,OK,
RRD^22,RRD,3/19/2021,21,1055,3/2/2021,4.7,LH,3/17/2021,3/19/2021,4.63,,,OK,
RRD^22,RRD,3/19/2021,21,1055,3/2/2021,4.7,HL,3/25/2021,3/29/2021,4.63,,,OK,
RRD^22,RRD,3/19/2021,21,1055,3/2/2021,4.7,LH,3/26/2021,3/30/2021,4.19,,,OK,
RRD^22,RRD,3/19/2021,21,1055,3/2/2021,4.7,HL,3/30/2021,4/1/2021,4.19,,,OK,
RRD^22,RRD,3/19/2021,21,1055,4/5/2021,4.37,HL,4/12/2021,4/14/2021,4.37,,,OK,
RRD^22,RRD,3/19/2021,21,1055,4/23/2021,6.16,HL,4/29/2021,5/3/2021,6.16,,,OK,
RRGB,RRGB,4/17/2020,9,1333,2/21/2020,37.29,HL,4/15/2020,4/17/2020,12.35,,,OK,
RRGB,RRGB,4/17/2020,9,1333,4/22/2020,12.5,HL,4/24/2020,4/28/2020,12.35,,,OK,
RRGB,RRGB,4/17/2020,9,1333,4/29/2020,18.38,HL,5/5/2020,5/7/2020,18.38,,,OK,
RRGB,RRGB,4/17/2020,9,1333,4/29/2020,18.38,LH,5/11/2020,5/13/2020,14.736,,,OK,
RRGB,RRGB,4/17/2020,9,1333,4/29/2020,18.38,LH,5/19/2020,5/21/2020,14.36,,,OK,
RRR,RRR,4/20/2020,13,1311,4/9/2020,11.99,LH,4/17/2020,4/21/2020,10.73,,,OK,
RRR,RRR,4/20/2020,13,1311,4/28/2020,11.469,HL,5/4/2020,5/6/2020,10.73,,,OK,
RRR,RRR,4/20/2020,13,1311,4/28/2020,11.469,LH,5/8/2020,5/12/2020,10.64,,,OK,
RRR.2^12,RRR,10/5/2011,11,581,9/27/2011,8.54,HL,10/4/2011,10/6/2011,8.54,,,OK,
RRR.2^12,RRR,10/5/2011,11,581,10/20/2011,10.57,HL,10/21/2011,10/25/2011,10.57,,,OK,
RRR.2^12,RRR,10/5/2011,11,581,10/20/2011,10.57,HL,10/26/2011,10/28/2011,10.57,,,OK,
RRR.2^12,RRR,10/18/2011,5,375,11/11/2011,11.56,HL,11/25/2011,11/29/2011,11.56,,,OK,
RS,RS,2/19/2009,13,778,2/9/2009,27.55,LH,2/19/2009,2/23/2009,26.5,,,OK,
RS,RS,2/19/2009,13,778,2/9/2009,27.55,HL,2/24/2009,2/26/2009,26.5,,,OK,
RS,RS,2/19/2009,13,778,2/9/2009,27.55,LH,3/4/2009,3/6/2009,24.27,,,OK,
RS,RS,2/19/2009,13,778,2/9/2009,27.55,HL,3/6/2009,3/10/2009,24.27,,,OK,
RS,RS,2/19/2009,13,778,3/11/2009,24.97,HL,3/12/2009,3/16/2009,24.27,,,OK,
RS,RS,2/19/2009,13,778,3/11/2009,24.97,LH,3/16/2009,3/18/2009,24.5,,,OK,
RS,RS,2/19/2009,13,778,3/27/2009,29.43,HL,4/1/2009,4/3/2009,29.43,,,OK,
RTCJF,RTCJF,,,,,,,,,,,,no_pivot_yet,FALSE
RTKHQ^18,RTKHQ,,,,,,,,,,,,no_daily_bars,FALSE
RUBY^24,RUBY,3/15/2021,8,1049,3/15/2021,38.71,HL,3/23/2021,3/25/2021,38.71,,,OK,
RUBY^24,RUBY,3/15/2021,8,1049,3/15/2021,38.71,LH,3/25/2021,3/29/2021,32.97,,,OK,
RUBY^24,RUBY,3/15/2021,8,1049,3/15/2021,38.71,HL,3/26/2021,3/30/2021,32.97,,,OK,
RUBY^24,RUBY,3/15/2021,8,1049,3/15/2021,38.71,LH,3/31/2021,4/5/2021,28.3,,,OK,
RUBY^24,RUBY,3/16/2021,7,1061,4/22/2021,29.94,HL,4/28/2021,4/30/2021,28.3,,,OK,
RUBY^24,RUBY,3/23/2021,8,1095,4/22/2021,29.94,LH,5/5/2021,5/7/2021,26.75,,,OK,
RUM,RUM,,,,,,,,,,,,no_pivot_yet,FALSE
RUM,RUM,,,,,,,,,,,,no_pivot_yet,FALSE
RUM,RUM,,,,,,,,,,,,no_pivot_yet,FALSE
RUN,RUN,12/22/2015,4,236,12/21/2015,14.95,HL,12/22/2015,12/24/2015,14.95,,,OK,
RUN,RUN,12/22/2015,4,236,12/21/2015,14.95,HL,12/29/2015,12/31/2015,14.95,,,OK,
RUN,RUN,12/22/2015,4,236,12/21/2015,14.95,HL,1/6/2016,1/8/2016,14.95,,,OK,
RUN,RUN,12/22/2015,4,236,12/21/2015,14.95,LH,1/22/2016,1/26/2016,9.7,,,OK,
RUN,RUN,12/22/2015,4,236,12/21/2015,14.95,HL,1/25/2016,1/27/2016,9.7,,,OK,
RUTH^23,RUTH,4/22/2020,18,1223,4/9/2020,9.58,HL,4/21/2020,4/23/2020,8.73,,,OK,
RUTH^23,RUTH,4/22/2020,18,1223,4/22/2020,8.92,HL,4/24/2020,4/28/2020,8.92,,,OK,
RUTH^23,RUTH,4/22/2020,18,1223,4/30/2020,12.17,LH,5/20/2020,5/22/2020,9.34,,,OK,
RUTH^23,RUTH,4/22/2020,18,1223,4/30/2020,12.17,HL,5/22/2020,5/27/2020,9.34,,,OK,
RUTH^23,RUTH,4/22/2020,18,1223,5/28/2020,9.4,HL,5/29/2020,6/2/2020,9.34,,,OK,
RVBD^15,RVBD,10/28/2008,26,1641,8/28/2008,8.915,HL,10/24/2008,10/28/2008,5.75,,,OK,
RVBD^15,RVBD,10/28/2008,26,1641,10/30/2008,6.755,LH,11/26/2008,12/1/2008,4.79,,,OK,
RVBD^15,RVBD,10/28/2008,26,1641,10/30/2008,6.755,HL,12/2/2008,12/4/2008,4.79,,,OK,
RVNC^25,RVNC,11/13/2015,7,327,11/11/2015,42.41,HL,11/16/2015,11/18/2015,42.41,,,OK,
RVNC^25,RVNC,11/13/2015,7,327,11/11/2015,42.41,LH,11/17/2015,11/19/2015,41.12,,,OK,
RVNC^25,RVNC,11/13/2015,7,327,11/11/2015,42.41,LH,12/2/2015,12/4/2015,40.4,,,OK,
RVNC^25,RVNC,11/13/2015,7,327,11/11/2015,42.41,HL,12/11/2015,12/15/2015,40.4,,,OK,
RVNC^25,RVNC,11/13/2015,7,327,11/11/2015,42.41,LH,12/17/2015,12/21/2015,37.98,,,OK,
RVNC^25,RVNC,12/22/2021,14,772,12/23/2021,17.82,HL,12/28/2021,12/30/2021,17.82,,,OK,
RVNC^25,RVNC,12/22/2021,14,772,12/23/2021,17.82,HL,12/31/2021,1/4/2022,17.82,,,OK,
RVNC^25,RVNC,12/22/2021,14,772,12/23/2021,17.82,LH,1/3/2022,1/5/2022,17.29,,,OK,
RVNC^25,RVNC,12/22/2021,14,772,12/23/2021,17.82,LH,1/7/2022,1/11/2022,16.59,,,OK,
RVNC^25,RVNC,12/22/2021,14,772,12/23/2021,17.82,LH,1/27/2022,1/31/2022,13.95,,,OK,
RVNC^25,RVNC,12/22/2021,14,772,12/23/2021,17.82,LH,2/2/2022,2/4/2022,13.8075,,,OK,
RVNC^25,RVNC,9/29/2022,9,498,10/7/2022,30.95,LH,10/26/2022,10/28/2022,25.02,,,OK,
RVNC^25,RVNC,8/12/2024,6,522,8/19/2024,6.65,HL,8/21/2024,8/23/2024,6.65,,,OK,
RVNC^25,RVNC,8/12/2024,6,522,8/19/2024,6.65,HL,8/29/2024,9/3/2024,6.65,,,OK,
RVNC^25,RVNC,8/12/2024,6,522,8/19/2024,6.65,HL,9/6/2024,9/10/2024,6.65,,,OK,
RVNC^25,RVNC,8/12/2024,6,522,8/19/2024,6.65,HL,9/16/2024,9/18/2024,6.65,,,OK,
RVNC^25,RVNC,8/12/2024,6,522,8/19/2024,6.65,HL,9/23/2024,9/25/2024,6.65,,,OK,
RWAX,RWAX,,,,,,,,,,,,no_pivot_yet,FALSE
RWT,RWT,8/30/2007,7,326,8/23/2007,42.17,HL,8/28/2007,8/30/2007,42.17,,,OK,
RWT,RWT,8/30/2007,7,326,8/23/2007,42.17,LH,8/31/2007,9/5/2007,38,,,OK,
RWT,RWT,8/30/2007,7,326,9/19/2007,43.03,HL,9/28/2007,10/2/2007,43.03,,,OK,
RWT,RWT,8/30/2007,7,326,9/19/2007,43.03,LH,10/2/2007,10/4/2007,35.88,,,OK,
RWT,RWT,2/1/2008,17,828,2/4/2008,46.6,HL,2/7/2008,2/11/2008,46.6,,,OK,
RWT,RWT,2/1/2008,17,828,2/4/2008,46.6,LH,2/13/2008,2/15/2008,42.9,,,OK,
RWT,RWT,2/1/2008,17,828,2/4/2008,46.6,LH,2/27/2008,2/29/2008,38.6,,,OK,
RWT,RWT,2/1/2008,17,828,2/4/2008,46.6,LH,3/11/2008,3/13/2008,33.236,,,OK,
RWT,RWT,9/18/2008,14,934,9/19/2008,30,HL,9/23/2008,9/25/2008,30,,,OK,
RWT,RWT,9/18/2008,14,934,9/19/2008,30,HL,9/29/2008,10/1/2008,30,,,OK,
RWT,RWT,9/22/2008,16,1208,9/19/2008,30,LH,11/3/2008,11/5/2008,15.74,,,OK,
RWT,RWT,9/29/2008,25,1345,9/19/2008,30,HL,11/6/2008,11/10/2008,15.74,,,OK,
RWT,RWT,9/29/2008,25,1345,9/19/2008,30,LH,11/7/2008,11/11/2008,15,,,OK,
RWT,RWT,12/8/2008,20,1341,12/8/2008,16.6,HL,12/12/2008,12/16/2008,16.6,,,OK,
RWT,RWT,12/8/2008,20,1341,12/8/2008,16.6,LH,12/22/2008,12/24/2008,16.37,,,OK,
RWT,RWT,12/8/2008,20,1341,12/8/2008,16.6,HL,12/30/2008,1/2/2009,16.37,,,OK,
RWT,RWT,12/8/2008,20,1341,12/8/2008,16.6,LH,1/2/2009,1/6/2009,15.62,,,OK,
RXDX.^18,RXDX.,,,,,,,,,,,,no_daily_bars,FALSE
RXDX^23,RXDX,12/27/2021,12,668,12/28/2021,39.37,HL,12/29/2021,12/31/2021,39.37,,,OK,
RXDX^23,RXDX,12/27/2021,12,668,1/3/2022,40.49,LH,1/19/2022,1/21/2022,36.43,,,OK,
RXDX^23,RXDX,12/27/2021,12,668,1/3/2022,40.49,HL,1/24/2022,1/26/2022,36.43,,,OK,
RXDX^23,RXDX,12/27/2021,12,668,1/26/2022,36.49,HL,1/28/2022,2/1/2022,36.43,,,OK,
RXDX^23,RXDX,12/27/2021,12,668,2/2/2022,37.81,HL,2/4/2022,2/8/2022,36.43,,,OK,
RXDX^23,RXDX,12/9/2022,3,371,12/8/2022,117.73,HL,12/13/2022,12/15/2022,117.73,,,OK,
RXDX^23,RXDX,12/9/2022,3,371,12/8/2022,117.73,HL,12/19/2022,12/21/2022,117.73,,,OK,
RXDX^23,RXDX,12/9/2022,3,371,12/8/2022,117.73,LH,12/29/2022,1/3/2023,111.94,,,OK,
RXDX^23,RXDX,12/12/2022,5,348,1/12/2023,122.75,HL,1/20/2023,1/24/2023,122.75,,,OK,
RXDX^23,RXDX,12/16/2022,5,452,1/12/2023,122.75,LH,1/26/2023,1/30/2023,121.6699,,,OK,
RXT,RXT,2/23/2026,8,887,2/20/2026,2.08,HL,2/25/2026,2/27/2026,2.08,,,OK,
RXT,RXT,2/23/2026,8,887,3/3/2026,2.74,HL,3/12/2026,3/16/2026,2.74,,,OK,
RXT,RXT,2/23/2026,8,887,3/3/2026,2.74,LH,3/16/2026,3/18/2026,2.02,,,OK,
RXT,RXT,3/2/2026,1,769,3/3/2026,2.74,LH,4/10/2026,4/14/2026,1.33,,,OK,
RXT,RXT,3/3/2026,1,857,3/3/2026,2.74,HL,4/15/2026,4/17/2026,1.33,,,OK,
RXT,RXT,5/7/2026,2,579,5/14/2026,7.65,HL,5/21/2026,5/26/2026,7.65,,,OK,
RXT,RXT,5/7/2026,2,579,5/14/2026,7.65,LH,6/1/2026,6/3/2026,6.15,,,OK,
RXT,RXT,5/7/2026,2,579,5/14/2026,7.65,HL,6/9/2026,6/11/2026,6.15,,,OK,
RXT,RXT,5/18/2026,2,812,6/17/2026,8.6,HL,6/26/2026,6/30/2026,8.6,,,OK,
RXT,RXT,5/22/2026,5,780,6/17/2026,8.6,LH,7/1/2026,7/6/2026,6.945,,,OK,
RXT,RXT,6/23/2026,13,782,7/8/2026,7.74,LH,7/21/2026,7/23/2026,4.52,,,OK,
RYAAY,RYAAY,11/4/2008,10,1501,11/10/2008,10.556,HL,11/19/2008,11/21/2008,10.556,,,OK,
RYAAY,RYAAY,11/4/2008,10,1501,11/10/2008,10.556,LH,11/24/2008,11/26/2008,10.372,,,OK,
RYAAY,RYAAY,11/4/2008,10,1501,11/28/2008,10.576,HL,12/1/2008,12/3/2008,10.576,,,OK,
RYAAY,RYAAY,11/4/2008,10,1501,12/8/2008,12.484,HL,12/11/2008,12/15/2008,12.484,,,OK,
RYAAY,RYAAY,11/11/2008,21,1434,12/18/2008,13.148,HL,12/23/2008,12/26/2008,13.148,,,OK,
RYDE,RYDE,9/10/2024,1,232,9/11/2024,22.49,LH,9/20/2024,9/24/2024,1.75,,,OK,
RYDE,RYDE,9/10/2024,1,232,9/11/2024,22.49,LH,10/3/2024,10/7/2024,0.8016,,,OK,
RYDE,RYDE,9/10/2024,1,232,9/11/2024,22.49,LH,10/14/2024,10/16/2024,0.77,,,OK,
RYL^15,RYL,3/20/2008,12,564,3/24/2008,35.64,HL,3/31/2008,4/2/2008,35.64,,,OK,
RYL^15,RYL,3/20/2008,12,564,4/7/2008,37.85,HL,4/15/2008,4/17/2008,37.85,,,OK,
RYL^15,RYL,3/20/2008,12,564,4/7/2008,37.85,LH,4/24/2008,4/28/2008,34.96,,,OK,
RYM,RYM,,,,,,,,,,,,no_pivot_yet,FALSE
RYM,RYM,,,,,,,,,,,,no_pivot_yet,FALSE
RYM,RYM,,,,,,,,,,,,no_pivot_yet,FALSE
RYTM,RYTM,7/13/2022,9,682,7/21/2022,15.25,HL,7/25/2022,7/27/2022,15.25,,,OK,
RYTM,RYTM,7/13/2022,9,682,8/8/2022,24.44,HL,8/11/2022,8/15/2022,24.44,,,OK,
RYTM,RYTM,7/13/2022,9,682,8/15/2022,27.29,HL,8/18/2022,8/22/2022,27.29,,,OK,
RYTM,RYTM,7/13/2022,9,682,8/15/2022,27.29,LH,8/19/2022,8/23/2022,25.74,,,OK,
RYTM,RYTM,7/13/2022,9,682,8/15/2022,27.29,HL,8/23/2022,8/25/2022,25.74,,,OK,
RYTM,RYTM,7/18/2022,1,598,8/15/2022,27.29,LH,8/29/2022,8/31/2022,25.37,,,OK,
RYTM,RYTM,8/8/2022,2,433,9/14/2022,30.98,HL,9/16/2022,9/20/2022,30.98,,,OK,
RYTM,RYTM,8/8/2022,2,433,9/14/2022,30.98,LH,9/20/2022,9/22/2022,25.19,,,OK,
RYTM,RYTM,4/8/2025,20,1046,4/8/2025,63.11,HL,4/23/2025,4/25/2025,63.11,,,OK,
RYTM,RYTM,4/8/2025,20,1046,5/2/2025,66.09,LH,5/21/2025,5/23/2025,64.5,,,OK,
RYTM,RYTM,4/15/2025,25,1338,5/2/2025,66.09,HL,5/28/2025,5/30/2025,64.5,,,OK,
RZLT,RZLT,2/6/2026,15,709,1/23/2026,3.65,HL,2/5/2026,2/9/2026,3.65,,,OK,
RZLT,RZLT,2/6/2026,15,709,1/23/2026,3.65,LH,2/6/2026,2/10/2026,3.24,,,OK,
RZLT,RZLT,2/6/2026,15,709,1/23/2026,3.65,HL,2/11/2026,2/13/2026,3.24,,,OK,
RZLT,RZLT,2/6/2026,15,709,2/13/2026,4.09,LH,3/4/2026,3/6/2026,3.42,,,OK,
RZLT,RZLT,2/6/2026,15,709,2/13/2026,4.09,HL,3/6/2026,3/10/2026,3.42,,,OK,
RZLT,RZLT,2/6/2026,15,709,2/13/2026,4.09,LH,3/10/2026,3/12/2026,3.341,,,OK,
S.3^13,S,1/22/2009,15,844,1/9/2009,2.94,HL,2/2/2009,2/4/2009,2.85,,,OK,
S.3^13,S,1/22/2009,15,844,1/9/2009,2.94,LH,2/4/2009,2/6/2009,2.65,,,OK,
S.3^13,S,1/22/2009,15,844,1/9/2009,2.94,LH,2/9/2009,2/11/2009,2.52,,,OK,
S.3^13,S,1/22/2009,15,844,2/26/2009,3.79,HL,3/2/2009,3/4/2009,3.79,,,OK,
S.3^13,S,1/22/2009,15,844,2/26/2009,3.79,LH,3/4/2009,3/6/2009,3.59,,,OK,
S.3^13,S,2/3/2009,10,793,3/13/2009,4.2,HL,3/17/2009,3/19/2009,4.2,,,OK,
S.3^13,S,2/19/2009,2,778,3/13/2009,4.2,LH,3/19/2009,3/23/2009,3.96,,,OK,
S.3^13,S,2/19/2009,2,778,3/13/2009,4.2,HL,3/20/2009,3/24/2009,3.96,,,OK,
S.3^13,S,2/23/2009,5,845,4/2/2009,4.57,HL,4/6/2009,4/8/2009,4.57,,,OK,
S.3^13,S,3/3/2009,5,914,4/2/2009,4.57,HL,4/15/2009,4/17/2009,4.57,,,OK,
S.3^13,S,3/10/2009,1,925,4/2/2009,4.57,LH,4/22/2009,4/24/2009,4.34,,,OK,
