ticker,revised_ticker,first_qualifying_date,last_qualifying_date,mktcap_bucket,bucket_population,best_rank_in_bucket,worst_rank_in_bucket,num_hh_flagpoles,hh_dates,hh_confirmed_dates,suggested_resistances,latest_suggested_resistance,is_valid_flag,resistance_override,status,streak_still_active
WLTGQ^19,WLTGQ,2014-07-09,2014-07-17,,,,,0.0,,,,,,,no_pivot_yet,False
WLTGQ^19,WLTGQ,2014-07-30,2014-08-25,,,,,0.0,,,,,,,no_pivot_yet,False
WLTGQ^19,WLTGQ,2014-11-11,2014-12-01,,,,,0.0,,,,,,,no_pivot_yet,False
WL^11,WL,2008-09-19,2008-10-07,small,161.0,5.0,15.0,2.0,2008-09-19; 2008-11-04,2008-09-23; 2008-11-06,46.75; 30.15,30.15,,,OK,
WMB,WMB,2016-03-15,2016-03-24,large_plus,15.0,7.0,11.0,2.0,2016-04-14; 2016-04-22,2016-04-18; 2016-04-26,18.58; 19.8166,19.8166,,,OK,
WMB,WMB,2016-04-22,2016-06-01,large_plus,4.0,1.0,7.0,3.0,2016-05-17; 2016-05-25; 2016-06-07,2016-05-19; 2016-05-27; 2016-06-09,21.97; 22.33; 23.89,23.89,,,OK,
WMB,WMB,2020-04-22,2020-04-27,large_plus,25.0,6.0,10.0,5.0,2020-04-20; 2020-04-29; 2020-05-20; 2020-05-27; 2020-06-08,2020-04-22; 2020-05-01; 2020-05-22; 2020-05-29; 2020-06-10,18.79; 19.7025; 20.145; 20.9; 21.615,21.615,,,OK,
WMG,WMG,2020-12-22,2020-12-29,large_plus,20.0,7.0,14.0,3.0,2020-12-18; 2021-01-22; 2021-02-02,2020-12-22; 2021-01-26; 2021-02-04,39.19; 39.38; 39.61,39.61,,,OK,
WMG,WMG,2022-11-08,2022-11-10,large_plus,13.0,7.0,8.0,4.0,2022-11-15; 2022-12-01; 2022-12-14; 2022-12-21,2022-11-17; 2022-12-05; 2022-12-16; 2022-12-23,29.49; 34.755; 34.77; 36.54,36.54,,,OK,
WNC,WNC,2010-08-02,2010-08-03,small,31.0,12.0,16.0,2.0,2010-08-03; 2010-09-13,2010-08-05; 2010-09-15,8.94; 7.5,7.5,,,OK,
WNC,WNC,2010-09-30,2010-10-20,small,18.0,6.0,15.0,4.0,2010-10-05; 2010-10-14; 2010-11-05; 2010-12-01,2010-10-07; 2010-10-18; 2010-11-09; 2010-12-03,8.37; 8.74; 9.75; 11.64,11.64,,,OK,
WNC,WNC,2010-11-19,2010-12-13,small,24.0,2.0,16.0,2.0,2010-12-13; 2010-12-21,2010-12-15; 2010-12-23,12.76; 13.0,13.0,,,OK,
WNR^17,WNR,2006-08-10,2006-08-15,,,,,0.0,,,,,,,no_pivot_yet,False
WNR^17,WNR,2007-06-07,2007-06-13,mid,2.0,1.0,1.0,4.0,2007-06-05; 2007-06-22; 2007-07-11; 2007-07-16,2007-06-07; 2007-06-26; 2007-07-13; 2007-07-18,53.76; 57.17; 65.68; 66.13,66.13,,,OK,
WNR^17,WNR,2007-07-23,2007-07-24,mid,5.0,4.0,5.0,2.0,2007-08-08; 2007-09-05,2007-08-10; 2007-09-07,58.95; 55.72,55.72,,,OK,
WNR^17,WNR,2008-06-09,2008-06-19,,,,,0.0,,,,,,,no_pivot_yet,False
WNR^17,WNR,2008-09-03,2008-09-17,small,38.0,1.0,15.0,3.0,2008-09-08; 2008-09-12; 2008-09-19,2008-09-10; 2008-09-16; 2008-09-23,12.31; 12.41; 13.0,13.0,,,OK,
WNR^17,WNR,2008-09-23,2008-09-26,,,,,0.0,,,,,,,no_pivot_yet,False
WNR^17,WNR,2009-02-17,2009-02-19,small,93.0,3.0,10.0,3.0,2009-02-13; 2009-03-10; 2009-03-26,2009-02-18; 2009-03-12; 2009-03-30,14.0; 13.88; 13.0,13.0,,,OK,
WNR^17,WNR,2010-03-17,2010-03-26,small,19.0,12.0,16.0,2.0,2010-03-25; 2010-04-06,2010-03-29; 2010-04-08,5.44; 5.9,5.9,,,OK,
WNR^17,WNR,2011-02-09,2011-03-04,small,16.0,2.0,9.0,3.0,2011-02-17; 2011-03-25; 2011-04-06,2011-02-22; 2011-03-29; 2011-04-08,18.28; 17.48; 19.5,19.5,,,OK,
WNR^17,WNR,2011-03-24,2011-03-31,small,17.0,12.0,16.0,1.0,2011-04-21,2011-04-26,19.04,19.04,,,OK,
WOLF,WOLF,2026-04-16,2026-04-24,small,66.0,8.0,16.0,3.0,2026-04-24; 2026-05-13; 2026-05-22,2026-04-28; 2026-05-15; 2026-05-27,32.77; 73.74; 80.82,80.82,,,OK,
WOLF,WOLF,2026-04-30,2026-06-05,,,,,0.0,,,,,,,no_pivot_yet,False
WOOF,WOOF,2024-05-22,2024-06-18,small,65.0,2.0,12.0,4.0,2024-05-24; 2024-06-05; 2024-06-28; 2024-07-18,2024-05-29; 2024-06-07; 2024-07-02; 2024-07-22,3.6997; 4.38; 3.87; 3.99,3.99,,,OK,
WOOF,WOOF,2024-09-12,2024-10-10,small,28.0,5.0,16.0,2.0,2024-09-18; 2024-10-09,2024-09-20; 2024-10-11,5.09; 5.94,5.94,,,OK,
WOOF,WOOF,2025-04-10,2025-04-25,small,13.0,2.0,11.0,1.0,2025-05-20,2025-05-22,3.92,3.92,,,OK,
WOOF.1^17,WOOF,2009-03-02,2009-03-05,small,19.0,15.0,16.0,1.0,2009-04-06,2009-04-08,23.68,23.68,,,OK,
WOR,WOR,2010-01-21,2010-01-26,small,50.0,12.0,16.0,1.0,2010-03-10,2010-03-12,17.85,17.85,,,OK,
WOR,WOR,2025-04-08,2025-04-14,mid,24.0,9.0,16.0,1.0,2025-05-13,2025-05-15,61.705,61.705,,,OK,
WORK^21,WORK,2019-12-09,2019-12-12,large_plus,4.0,1.0,2.0,1.0,2020-01-08,2020-01-10,24.26,24.26,,,OK,
WORK^21,WORK,2020-02-12,2020-03-06,large_plus,3.0,2.0,5.0,2.0,2020-02-21; 2020-03-05,2020-02-25; 2020-03-09,29.7; 30.47,30.47,,,OK,
WORK^21,WORK,2020-05-11,2020-05-14,large_plus,50.0,11.0,14.0,3.0,2020-05-12; 2020-06-04; 2020-06-18,2020-05-14; 2020-06-08; 2020-06-22,32.15; 40.07; 34.67,34.67,,,OK,
WPGGQ^21,WPGGQ,2019-09-24,2019-10-02,,,,,0.0,,,,,,,no_daily_bars,False
WPGGQ^21,WPGGQ,2021-06-02,2021-06-11,,,,,0.0,,,,,,,no_daily_bars,False
WPM,WPM,2006-03-02,2006-03-22,,,,,0.0,,,,,,,no_pivot_yet,False
WPM,WPM,2006-04-04,2006-04-10,,,,,0.0,,,,,,,no_pivot_yet,False
WPM,WPM,2006-07-18,2006-07-20,,,,,0.0,,,,,,,no_pivot_yet,False
WPM,WPM,2006-09-14,2006-09-15,,,,,0.0,,,,,,,no_pivot_yet,False
WPM,WPM,2008-01-07,2008-01-16,,,,,0.0,,,,,,,no_pivot_yet,False
WPM,WPM,2008-03-19,2008-03-20,,,,,0.0,,,,,,,no_pivot_yet,False
WPM,WPM,2008-07-17,2008-07-28,,,,,0.0,,,,,,,no_pivot_yet,False
WPM,WPM,2008-12-17,2009-01-13,,,,,0.0,,,,,,,no_pivot_yet,False
WPM,WPM,2009-02-11,2009-02-23,,,,,0.0,,,,,,,no_pivot_yet,False
WPM,WPM,2009-09-18,2009-10-01,,,,,0.0,,,,,,,no_pivot_yet,False
WPM,WPM,2009-10-26,2009-10-28,,,,,0.0,,,,,,,no_pivot_yet,False
WPM,WPM,2009-11-11,2009-11-13,,,,,0.0,,,,,,,no_pivot_yet,False
WPM,WPM,2010-05-19,2010-05-25,,,,,0.0,,,,,,,no_pivot_yet,False
WPM,WPM,2010-11-15,2010-11-23,,,,,0.0,,,,,,,no_pivot_yet,False
WPM,WPM,2011-08-22,2011-08-24,,,,,0.0,,,,,,,no_pivot_yet,False
WPRT,WPRT,2010-06-23,2010-06-28,small,17.0,10.0,14.0,1.0,2010-07-27,2010-07-29,213.4,213.4,,,OK,
WPRT,WPRT,2010-07-28,2010-07-30,small,19.0,8.0,10.0,1.0,2010-09-03,2010-09-08,177.5,177.5,,,OK,
WPRT,WPRT,2011-04-11,2011-04-27,small,23.0,3.0,8.0,2.0,2011-04-27; 2011-05-27,2011-04-29; 2011-06-01,259.9; 259.5,259.5,,,OK,
WPRT,WPRT,2011-07-28,2011-07-29,small,20.0,11.0,13.0,1.0,2011-08-31,2011-09-02,251.3,251.3,,,OK,
WPRT,WPRT,2011-09-14,2011-10-03,small,22.0,2.0,5.0,3.0,2011-09-20; 2011-10-28; 2011-11-15,2011-09-22; 2011-11-01; 2011-11-17,342.3; 316.8; 312.8,312.8,,,OK,
WPRT,WPRT,2012-03-22,2012-03-30,mid,3.0,3.0,6.0,1.0,2012-03-21,2012-03-23,501.9,501.9,,,OK,
WPRT,WPRT,2012-06-20,2012-06-26,small,12.0,2.0,9.0,2.0,2012-07-03; 2012-07-27,2012-07-06; 2012-07-31,385.0; 404.0,404.0,,,OK,
WPRT,WPRT,2012-08-02,2012-08-09,,,,,0.0,,,,,,,no_pivot_yet,False
WPRT,WPRT,2013-07-16,2013-07-17,small,13.0,11.0,12.0,1.0,2013-07-15,2013-07-17,338.8,338.8,,,OK,
WPRT,WPRT,2014-05-20,2014-05-21,small,13.0,9.0,11.0,2.0,2014-06-17; 2014-06-24,2014-06-19; 2014-06-26,172.0; 176.5,176.5,,,OK,
WPX^21,WPX,2015-02-05,2015-02-10,mid,22.0,7.0,16.0,1.0,2015-02-06,2015-02-10,13.55,13.55,,,OK,
WPX^21,WPX,2015-10-09,2015-10-12,small,16.0,12.0,14.0,1.0,2015-10-08,2015-10-12,9.2,9.2,,,OK,
WPX^21,WPX,2015-11-19,2015-12-02,mid,27.0,1.0,14.0,1.0,2015-11-24,2015-11-27,9.16,9.16,,,OK,
WPX^21,WPX,2016-03-23,2016-04-04,small,88.0,5.0,16.0,4.0,2016-03-31; 2016-04-12; 2016-04-29; 2016-05-17,2016-04-04; 2016-04-14; 2016-05-03; 2016-05-19,7.03; 7.925; 10.25; 10.11,10.11,,,OK,
WPX^21,WPX,2016-04-12,2016-06-16,small,53.0,1.0,15.0,3.0,2016-05-31; 2016-06-08; 2016-07-12,2016-06-02; 2016-06-10; 2016-07-14,10.7891; 11.59; 10.675,10.675,,,OK,
WPX^21,WPX,2016-08-11,2016-08-17,mid,13.0,8.0,12.0,2.0,2016-08-19; 2016-09-08,2016-08-23; 2016-09-12,12.45; 13.92,13.92,,,OK,
WPX^21,WPX,2016-10-07,2016-10-17,mid,9.0,4.0,9.0,3.0,2016-10-06; 2016-10-19; 2016-11-16,2016-10-10; 2016-10-21; 2016-11-18,13.8699; 13.32; 13.4,13.4,,,OK,
WPX^21,WPX,2016-12-01,2016-12-19,mid,24.0,8.0,15.0,3.0,2016-12-01; 2017-01-05; 2017-01-27,2016-12-05; 2017-01-09; 2017-01-31,16.17; 15.44; 14.42,14.42,,,OK,
WPX^21,WPX,2020-04-29,2020-05-04,mid,132.0,7.0,9.0,2.0,2020-04-30; 2020-06-08,2020-05-04; 2020-06-10,6.375; 8.68,8.68,,,OK,
WPZ^18,WPZ,2016-03-08,2016-03-16,large_plus,10.0,5.0,10.0,1.0,2016-04-21,2016-04-25,29.39,29.39,,,OK,
WPZ^18,WPZ,2016-04-05,2016-04-07,large_plus,6.0,6.0,6.0,1.0,2016-05-17,2016-05-19,32.62,32.62,,,OK,
WPZ^18,WPZ,2016-04-25,2016-05-12,large_plus,7.0,2.0,2.0,1.0,2016-06-07,2016-06-09,35.232,35.232,,,OK,
WRAP,WRAP,2020-06-24,2020-06-25,,,,,0.0,,,,,,,no_pivot_yet,False
WRAP,WRAP,2020-07-09,2020-07-14,,,,,0.0,,,,,,,no_pivot_yet,False
WRB,WRB,2008-11-07,2008-11-28,mid,16.0,2.0,15.0,3.0,2008-11-25; 2008-12-08; 2008-12-18,2008-11-28; 2008-12-10; 2008-12-22,8.5926; 8.7852; 9.2474,9.2474,,,OK,
WRBY,WRBY,2025-06-05,2025-06-09,mid,34.0,15.0,16.0,2.0,2025-06-11; 2025-07-01,2025-06-13; 2025-07-03,23.41; 22.515,22.515,,,OK,
WRBY,WRBY,2025-12-12,2025-12-24,mid,44.0,6.0,16.0,2.0,2025-12-11; 2026-01-13,2025-12-15; 2026-01-15,31.0; 30.0,30.0,,,OK,
WRC^13,WRC,2009-02-06,2009-02-17,small,94.0,5.0,15.0,2.0,2009-02-06; 2009-03-26,2009-02-10; 2009-03-30,24.67; 25.5,25.5,,,OK,
WRD,WRD,2025-02-14,2025-02-28,mid,40.0,1.0,7.0,1.0,2025-02-18,2025-02-20,44.0,44.0,,,OK,
WRD,WRD,2025-05-30,2025-06-03,mid,51.0,11.0,13.0,2.0,2025-05-28; 2025-07-10,2025-05-30; 2025-07-14,11.94; 8.98,8.98,,,OK,
WRD.2^19,WRD,2018-05-14,2018-05-23,mid,8.0,4.0,12.0,3.0,2018-05-10; 2018-06-04; 2018-06-08,2018-05-14; 2018-06-06; 2018-06-12,29.67; 27.81; 28.07,28.07,,,OK,
WRD.2^19,WRD,2019-01-25,2019-01-28,,,,,0.0,,,,,,,no_pivot_yet,False
WRI^21,WRI,2008-12-24,2009-01-02,small,175.0,5.0,15.0,1.0,2009-01-28,2009-01-30,19.34,19.34,,,OK,
WRLD,WRLD,2008-02-13,2008-02-19,small,73.0,11.0,12.0,3.0,2008-02-14; 2008-02-27; 2008-03-25,2008-02-19; 2008-02-29; 2008-03-27,33.16; 33.37; 35.5,35.5,,,OK,
WRLD,WRLD,2017-05-22,2017-05-25,small,18.0,4.0,4.0,2.0,2017-05-24; 2017-06-13,2017-05-26; 2017-06-15,84.01; 85.87,85.87,,,OK,
WRLD,WRLD,2018-02-02,2018-02-14,small,53.0,10.0,16.0,1.0,2018-01-31,2018-02-02,121.17,121.17,,,OK,
WSM,WSM,2008-02-14,2008-02-15,mid,56.0,9.0,16.0,1.0,2008-03-24,2008-03-26,13.53,13.53,,,OK,
WSM,WSM,2009-02-18,2009-02-23,small,91.0,9.0,16.0,2.0,2009-03-12; 2009-03-24,2009-03-16; 2009-03-26,5.045; 6.18,6.18,,,OK,
WSO,WSO,2008-03-17,2008-03-19,small,24.0,14.0,15.0,3.0,2008-03-26; 2008-04-18; 2008-04-28,2008-03-28; 2008-04-22; 2008-04-30,44.84; 46.87; 48.16,48.16,,,OK,
WSO,WSO,2008-03-26,2008-03-28,,,,,0.0,,,,,,,no_pivot_yet,False
WT,WT,2016-07-29,2016-08-02,,,,,0.0,,,,,,,no_pivot_yet,False
WTFC,WTFC,2008-09-18,2008-10-07,small,112.0,3.0,14.0,2.0,2008-09-19; 2008-10-20,2008-09-23; 2008-10-22,44.9; 30.0,30.0,,,OK,
WTFC,WTFC,2009-08-19,2009-08-21,small,102.0,13.0,14.0,2.0,2009-08-26; 2009-09-16,2009-08-28; 2009-09-18,28.86; 29.73,29.73,,,OK,
WTI,WTI,2006-02-13,2006-02-17,,,,,0.0,,,,,,,no_pivot_yet,False
WTI,WTI,2008-03-04,2008-03-07,mid,35.0,7.0,13.0,1.0,2008-03-27,2008-03-31,35.95,35.95,,,OK,
WTI,WTI,2010-11-12,2010-11-22,small,32.0,3.0,5.0,3.0,2010-11-10; 2010-12-07; 2011-01-04,2010-11-12; 2010-12-09; 2011-01-06,16.63; 20.0; 18.59,18.59,,,OK,
WTI,WTI,2011-05-04,2011-05-13,small,27.0,9.0,16.0,2.0,2011-05-27; 2011-06-22,2011-06-01; 2011-06-24,26.0; 25.1,25.1,,,OK,
WTI,WTI,2011-06-06,2011-06-07,small,14.0,12.0,14.0,1.0,2011-07-05,2011-07-07,27.71,27.71,,,OK,
WTI,WTI,2011-10-31,2011-11-10,small,68.0,15.0,16.0,2.0,2011-10-28; 2011-12-07,2011-11-01; 2011-12-09,21.35; 22.86,22.86,,,OK,
WTI,WTI,2011-12-14,2011-12-23,small,29.0,7.0,16.0,2.0,2012-01-03; 2012-01-26,2012-01-05; 2012-01-30,22.5; 22.44,22.44,,,OK,
WTI,WTI,2012-08-02,2012-08-15,small,22.0,6.0,15.0,3.0,2012-07-31; 2012-08-17; 2012-09-14,2012-08-02; 2012-08-21; 2012-09-18,19.29; 18.55; 21.36,21.36,,,OK,
WTI,WTI,2013-05-22,2013-05-28,small,29.0,13.0,16.0,1.0,2013-05-22,2013-05-24,15.86,15.86,,,OK,
WTI,WTI,2015-04-20,2015-04-24,small,27.0,6.0,10.0,1.0,2015-05-05,2015-05-07,6.71,6.71,,,OK,
WTI,WTI,2018-01-19,2018-02-01,small,43.0,8.0,13.0,2.0,2018-01-26; 2018-02-27,2018-01-30; 2018-03-01,5.34; 4.26,4.26,,,OK,
WTI,WTI,2018-04-23,2018-05-24,small,24.0,1.0,13.0,4.0,2018-04-19; 2018-05-14; 2018-05-22; 2018-06-20,2018-04-23; 2018-05-16; 2018-05-24; 2018-06-22,6.27; 8.04; 8.9177; 7.68,7.68,,,OK,
WTI,WTI,2018-07-12,2018-07-26,small,24.0,5.0,15.0,2.0,2018-07-10; 2018-07-23,2018-07-12; 2018-07-25,8.785; 9.12,9.12,,,OK,
WTI,WTI,2018-10-02,2018-10-12,small,30.0,7.0,14.0,1.0,2018-10-01,2018-10-03,9.88,9.88,,,OK,
WTI,WTI,2019-03-25,2019-03-27,small,41.0,7.0,11.0,3.0,2019-04-03; 2019-04-08; 2019-04-23,2019-04-05; 2019-04-10; 2019-04-25,7.16; 7.175; 6.94,6.94,,,OK,
WTI,WTI,2022-05-02,2022-06-14,small,38.0,3.0,16.0,4.0,2022-05-05; 2022-05-18; 2022-06-08; 2022-07-20,2022-05-09; 2022-05-20; 2022-06-10; 2022-07-22,5.975; 6.0; 9.01; 4.475,4.475,,,OK,
WTI,WTI,2022-08-22,2022-08-23,small,155.0,11.0,12.0,1.0,2022-08-29,2022-08-31,7.59,7.59,,,OK,
WTI,WTI,2022-09-02,2022-09-12,small,45.0,8.0,15.0,1.0,2022-10-07,2022-10-11,7.99,7.99,,,OK,
WTI,WTI,2022-10-24,2022-10-31,small,29.0,7.0,14.0,2.0,2022-10-26; 2022-11-07,2022-10-28; 2022-11-09,8.315; 9.16,9.16,,,OK,
WTI,WTI,2026-03-27,2026-03-30,small,48.0,9.0,15.0,2.0,2026-03-31; 2026-04-29,2026-04-02; 2026-05-01,3.725; 4.49,4.49,,,OK,
WTNY^11,WTNY,2010-01-26,2010-02-11,small,39.0,5.0,10.0,2.0,2010-02-01; 2010-02-24,2010-02-03; 2010-02-26,13.13; 13.47,13.47,,,OK,
WTRG,WTRG,2007-08-16,2007-08-27,,,,,0.0,,,,,,,no_pivot_yet,False
WTRG,WTRG,2008-11-13,2008-12-05,,,,,0.0,,,,,,,no_pivot_yet,False
WTSLQ^16,WTSLQ,2005-07-07,2005-07-15,,,,,0.0,,,,,,,no_daily_bars,False
WTSLQ^16,WTSLQ,2011-04-12,2011-04-13,,,,,0.0,,,,,,,no_daily_bars,False
WTSLQ^16,WTSLQ,2011-09-14,2011-09-15,,,,,0.0,,,,,,,no_daily_bars,False
WTZ^06,WTZ,2006-03-06,2006-03-14,,,,,0.0,,,,,,,no_daily_bars,False
WU,WU,2009-01-15,2009-01-21,,,,,0.0,,,,,,,no_pivot_yet,False
WUBA^20,WUBA,2014-01-07,2014-01-17,small,24.0,6.0,15.0,2.0,2014-01-16; 2014-02-21,2014-01-21; 2014-02-25,45.599; 41.82,41.82,,,OK,
WUBA^20,WUBA,2014-03-05,2014-03-18,small,50.0,9.0,16.0,3.0,2014-03-07; 2014-04-09; 2014-04-22,2014-03-11; 2014-04-11; 2014-04-24,58.89; 48.0; 49.05,49.05,,,OK,
WUBA^20,WUBA,2014-06-27,2014-07-17,small,24.0,5.0,15.0,1.0,2014-07-02,2014-07-07,57.5,57.5,,,OK,
WUBA^20,WUBA,2014-07-31,2014-08-11,,,,,0.0,,,,,,,no_pivot_yet,False
WUBA^20,WUBA,2015-04-14,2015-05-06,mid,8.0,1.0,3.0,3.0,2015-04-27; 2015-05-18; 2015-06-09,2015-04-29; 2015-05-20; 2015-06-11,83.71; 81.99; 82.77,82.77,,,OK,
WULF,WULF,2023-07-13,2023-08-02,small,49.0,1.0,14.0,2.0,2023-07-13; 2023-07-20,2023-07-17; 2023-07-24,3.995; 4.04,4.04,,,OK,
WULF,WULF,2023-12-14,2024-01-03,small,71.0,9.0,15.0,1.0,2023-12-28,2024-01-02,3.17,3.17,,,OK,
WULF,WULF,2024-04-26,2024-05-01,small,15.0,11.0,16.0,2.0,2024-05-10; 2024-05-30,2024-05-14; 2024-06-03,2.49; 2.37,2.37,,,OK,
WULF,WULF,2024-06-10,2024-07-16,small,46.0,1.0,15.0,5.0,2024-06-20; 2024-06-26; 2024-07-09; 2024-07-17; 2024-08-22,2024-06-24; 2024-06-28; 2024-07-11; 2024-07-19; 2024-08-26,4.82; 5.1897; 6.05; 6.505; 4.98,4.98,,,OK,
WULF,WULF,2024-10-22,2024-11-19,mid,29.0,2.0,16.0,4.0,2024-10-28; 2024-11-13; 2024-12-02; 2024-12-06,2024-10-30; 2024-11-15; 2024-12-04; 2024-12-10,7.28; 9.3; 8.19; 8.98,8.98,,,OK,
WULF,WULF,2025-08-14,2025-09-15,small,70.0,2.0,15.0,5.0,2025-08-18; 2025-09-11; 2025-09-23; 2025-10-14; 2025-10-28,2025-08-20; 2025-09-15; 2025-09-25; 2025-10-16; 2025-10-30,10.7099; 11.23; 11.79; 16.19; 17.05,17.05,,,OK,
WVE,WVE,2020-09-16,2020-09-21,small,70.0,4.0,14.0,2.0,2020-09-18; 2020-10-13,2020-09-22; 2020-10-15,19.98; 9.36,9.36,,,OK,
WVE,WVE,2024-09-27,2024-10-04,small,55.0,14.0,16.0,3.0,2024-09-25; 2024-10-17; 2024-11-11,2024-09-27; 2024-10-21; 2024-11-13,9.92; 15.9199; 16.735,16.735,,,OK,
WVE,WVE,2024-10-14,2024-11-13,,,,,0.0,,,,,,,no_pivot_yet,False
WVE,WVE,2025-12-09,2026-01-05,small,84.0,1.0,4.0,2.0,2025-12-09; 2026-01-06,2025-12-11; 2026-01-08,21.73; 19.5,19.5,,,OK,
WVVI,WVVI,2021-05-03,2021-05-25,small,45.0,4.0,15.0,1.0,2021-04-29,2021-05-03,16.54,16.54,,,OK,
WWD,WWD,2007-08-22,2007-08-28,,,,,0.0,,,,,,,no_pivot_yet,False
WWD,WWD,2009-04-23,2009-04-24,,,,,0.0,,,,,,,no_pivot_yet,False
WWR,WWR,2010-11-29,2010-12-17,,,,,0.0,,,,,,,no_pivot_yet,False
WWR,WWR,2011-01-04,2011-01-13,,,,,0.0,,,,,,,no_pivot_yet,False
WWR,WWR,2020-10-12,2020-10-22,small,64.0,4.0,6.0,3.0,2020-11-09; 2020-11-20; 2020-12-01,2020-11-11; 2020-11-24; 2020-12-03,4.59; 6.86; 7.6,7.6,,,OK,
WWR,WWR,2025-10-14,2025-10-17,small,178.0,7.0,13.0,1.0,2025-10-14,2025-10-16,3.75,3.75,,,OK,
WX.1^15,WX,2007-10-26,2007-10-31,small,40.0,10.0,16.0,1.0,2007-12-10,2007-12-12,34.222,34.222,,,OK,
WX.1^15,WX,2008-07-17,2008-07-24,small,20.0,4.0,14.0,1.0,2008-07-17,2008-07-21,22.49,22.49,,,OK,
WY,WY,2008-09-22,2008-10-07,large_plus,34.0,7.0,16.0,1.0,2008-09-19,2008-09-23,26.8068,26.8068,,,OK,
WY,WY,2008-12-15,2008-12-17,large_plus,33.0,15.0,15.0,2.0,2008-12-11; 2008-12-18,2008-12-15; 2008-12-22,15.9122; 16.7185,16.7185,,,OK,
WY,WY,2009-04-02,2009-04-03,large_plus,46.0,12.0,13.0,3.0,2009-04-03; 2009-04-13; 2009-04-24,2009-04-07; 2009-04-15; 2009-04-28,12.7404; 13.252; 15.6196,15.6196,,,OK,
WY,WY,2009-04-20,2009-04-27,large_plus,58.0,8.0,15.0,1.0,2009-06-02,2009-06-04,14.887,14.887,,,OK,
WYE^09,WYE,2008-11-26,2008-12-04,large_plus,18.0,12.0,16.0,2.0,2008-12-18; 2009-01-09,2008-12-22; 2009-01-13,38.44; 39.07,39.07,,,OK,
WYFI,WYFI,2026-07-09,2026-07-10,small,154.0,12.0,16.0,1.0,2026-08-13,2026-08-17,32.36,32.36,,,OK,
WYNN,WYNN,2007-08-16,2007-08-23,large_plus,7.0,1.0,3.0,3.0,2007-08-27; 2007-09-06; 2007-10-02,2007-08-29; 2007-09-10; 2007-10-04,125.86; 128.9; 169.38,169.38,,,OK,
WYNN,WYNN,2007-11-02,2007-11-06,,,,,0.0,,,,,,,no_pivot_yet,False
WYNN,WYNN,2008-02-13,2008-02-20,large_plus,11.0,5.0,12.0,2.0,2008-02-12; 2008-03-27,2008-02-14; 2008-03-31,124.77; 109.27,109.27,,,OK,
WYNN,WYNN,2008-04-14,2008-04-16,large_plus,3.0,1.0,2.0,1.0,2008-05-02,2008-05-06,112.48,112.48,,,OK,
WYNN,WYNN,2008-05-01,2008-05-05,large_plus,15.0,12.0,14.0,1.0,2008-06-04,2008-06-06,103.0,103.0,,,OK,
WYNN,WYNN,2008-08-04,2008-08-22,large_plus,13.0,3.0,10.0,2.0,2008-08-11; 2008-09-19,2008-08-13; 2008-09-23,119.74; 104.03,104.03,,,OK,
WYNN,WYNN,2009-04-14,2009-05-05,mid,153.0,2.0,16.0,3.0,2009-04-14; 2009-04-24; 2009-05-05,2009-04-16; 2009-04-28; 2009-05-07,35.6; 40.16; 50.77,50.77,,,OK,
WYNN,WYNN,2009-07-29,2009-08-18,mid,16.0,1.0,8.0,5.0,2009-07-27; 2009-08-05; 2009-08-13; 2009-09-16; 2009-09-23,2009-07-29; 2009-08-07; 2009-08-17; 2009-09-18; 2009-09-25,49.66; 59.86; 61.2; 73.62; 74.9,74.9,,,OK,
WYNN,WYNN,2009-09-24,2009-10-07,mid,43.0,6.0,11.0,1.0,2009-11-16,2009-11-18,70.0,70.0,,,OK,
WYNN,WYNN,2010-05-06,2010-05-07,,,,,0.0,,,,,,,no_pivot_yet,False
WYNN,WYNN,2016-01-07,2016-01-08,mid,10.0,8.0,9.0,1.0,2016-01-05,2016-01-07,72.64,72.64,,,OK,
WYNN,WYNN,2016-02-18,2016-02-25,mid,19.0,7.0,15.0,3.0,2016-02-22; 2016-03-03; 2016-03-22,2016-02-24; 2016-03-07; 2016-03-24,81.32; 88.87; 96.6,96.6,,,OK,
WYNN,WYNN,2018-02-01,2018-02-06,large_plus,3.0,1.0,6.0,2.0,2018-02-07; 2018-03-09,2018-02-09; 2018-03-13,180.1; 192.75,192.75,,,OK,
WYNN,WYNN,2018-12-11,2018-12-17,large_plus,7.0,2.0,4.0,2.0,2019-01-09; 2019-01-18,2019-01-11; 2019-01-23,115.99; 116.72,116.72,,,OK,
WYNN,WYNN,2022-10-10,2022-10-12,mid,20.0,12.0,16.0,4.0,2022-10-06; 2022-10-26; 2022-11-07; 2022-11-15,2022-10-10; 2022-10-28; 2022-11-09; 2022-11-17,74.37; 58.96; 72.79; 80.5,80.5,,,OK,
XBIT,XBIT,2016-07-07,2016-07-13,small,14.0,11.0,14.0,1.0,2016-08-08,2016-08-10,16.774,16.774,,,OK,
XCOOQ^19,XCOOQ,2008-07-02,2008-07-15,,,,,0.0,,,,,,,no_daily_bars,False
XCOOQ^19,XCOOQ,2009-01-06,2009-01-09,,,,,0.0,,,,,,,no_daily_bars,False
XCOOQ^19,XCOOQ,2009-06-01,2009-06-02,,,,,0.0,,,,,,,no_daily_bars,False
XCOOQ^19,XCOOQ,2009-10-01,2009-10-12,,,,,0.0,,,,,,,no_daily_bars,False
XCOOQ^19,XCOOQ,2009-10-26,2009-10-27,,,,,0.0,,,,,,,no_daily_bars,False
